product_id,product_name,aisle_id,department_id
1190,Tequila Reposado with Glass,124,5
1193,Lite Sliced Pears in Extra Light Syrup,99,15
1194,Natural Artisan Water,115,7
1195,Warming Balsam Fir Mineral Bath,25,11
1196,Vegan Smart All-In-One Nutritional Shake Vanilla,65,11
1197,Plates Ultra 10-1/16 Inch,111,17
1198,Tahitian Renewal  Body Wash,127,11
1199,YoTot Organic Raspberry Pear Yogurt,120,16
1200,Vegetable Classics Vegetable Soup,69,15
1202,Organic Whole Grain Oatmeal Cereal Baby Food,92,18
1203,Crunchy Organic Dark Roasted Peanut Butter,88,13
1204,Rain Bath Refreshing Shower Gel,127,11
1205,Gourmet Nacho Cheddar Cheese Sauce,30,6
1206,Noodle Soup Shin Cup Gourmet Spicy,66,6
1207,Garlic Primavera Risotto,4,9
1208,Organic Roasted Dandelion Root Herbal Tea,94,7
1210,G2 Thirst Quencher Grape Electrolyte Beverage,64,7
1211,Bites Cherry Candy,45,19
1212,Coconut Nectar Elixir,31,7
1214,Vinegar Balsamic,19,13
1215,Kidz All Natural Baked Chicken Nuggets,129,1
1216,Dairy Free Gluten Free Mushroom & Roasted Garlic Pizza,42,1
1217,Select-A-Size Paper Towels White 2 Huge Rolls = 5 Regular Rolls  Towels/Napkins,54,17
1219,Grapes,24,4
1224,Gochugaru Korean Chili Flakes,104,13
1228,Turkey With Beans 98% Fat Free Chili,59,15
1231,Organic Creme Fraiche,21,16
1232,Thin Stackers Organic 5 Grain Puffed Grain Cakes,78,19
1233,Baking Bar Ghirardelli 60% Cacao,17,13
1234,Cream Top Smooth & Creamy Plain Yogurt,120,16
1235,Refreshers Strawberry Lemonade Sparkling Green Coffee Energy Drink,98,7
1238,Smoked Sea Salt & Rosemary Goat Cheese & Olive Oil Infusion,2,16
1240,Plain Better Than Cream Cheese,108,16
1241,Strawberry Cheesecake Ice Cream,37,1
1242,On The Go Fruit Punch Drink Mix,90,7
1244,Organic Orange Bell Pepper,83,4
1249,Blueberry Jam,88,13
1250,Turkey Breast Oven Roasted,13,20
1253,93% Lean Ground Beef,7,12
1257,Organic Amaranth Flakes,121,14
1261,Old Fashioned Buttermilk Ranch Salad Dressing,89,13
1263,American Cheese Slices 12 Count,21,16
1265,Concentrated Dishwashing Liquid Dye & Fragrance Free,74,17
1266,Lavender Multi-Purpose Cleaner,114,17
1267,Angel Hair Nests No. 209,131,9
1268,Heat-N-Go! Maple Burst'n Mini Pancakes,52,1
1269,of Norwich Original English Mustard Powder Double Superfine,104,13
1271,Light Fresh Scent Personal Wipes,126,11
1272,Organic Raspberry Ginger,31,7
1273,Ramen Reduced Sodium Asian Vegetable,66,6
1281,Gold Antibacterial Hand Soap,127,11
1282,Green Onion,83,4
1284,Organic Dried Cranberries Apple Sweetened,117,19
1287,Pearl Triple Pack Light/Regular/Super Absorbency Scented Tampons,126,11
1295,Ultra Assorted Fruit Antacid Tablets,70,11
1299,Lavender Room Freshener,101,17
1301,Cereal Panda Puffs Peanut Butter,121,14
1302,Natural Orange Flavor Liquid Sublingual Melatonin,100,21
1305,Vintner's Reserve Johannisberg Riesling,62,5
1306,Raisin Bran Whole Grain Wheat & Bran Cereal,121,14
1308,Organic Coconut Flour,17,13
1309,Tooth Gel with Xylitol Kid's Natural Bubble Gum,20,11
1310,All Natural Whole Grain Blueberry Pancakes,52,1
1311,Liquid Cleanser,114,17
1313,Tortilla Strips Restaurant Style,107,19
1318,Muscle Recovery Green Tea,94,7
1319,100% Recycled White Unscented Bathroom Tissue,54,17
1322,Cannellini White Kidney Beans,59,15
1323,Vanilla Bean Natural Lowfat Yogurt,120,16
1326,The Bee's Knees Honey Peanut Butter,88,13
1327,Cherry Diet Soda,77,7
1328,Nutrition Bar Dark Chocolate Pomegranate,3,19
1329,Spiced Pumpkin Pie Energy Bar,3,19
1330,Extra Soft Double Roll Bathroom Tissue,54,17
1331,Green Tea Hand Wash With Soothing Aloe Vera,25,11
1335,Stage 1 Just Butternut Squash Baby Food,92,18
1336,Ultra Power Plus Natural Dish Liquid Fresh Scent,74,17
1337,Yogurt Sheep Milk Strawberry,120,16
1338,Prime Premium Black Beans,30,6
1347,Organic Raspberry Yogurt,120,16
1348,Strawberry Banana Fruit Juice Smoothie,31,7
1349,Greek Yogurt Banana & Pumpkin,92,18
1351,O'Coconut Lightly Sweetened Coconut Treat Classic,45,19
1352,Lemon Lime Sports Drink,64,7
1354,Honey Roasted Peanuts,117,19
1356,Sweet Potato White Beans & Cinnamon Stage 2,92,18
1358,Phillips Gourmet Portabella Mushroom,123,4
1359,Organic Turmeric,104,13
1360,Crunchy Peanut Butter,88,13
1364,Organic Vanilla Chip Chewy Granola,3,19
1365,Mixed Bell Peppers,123,4
1366,Splash Berry Blend Juice,98,7
1368,Pink Lady Apple,24,4
1371,Flip Sides Pretzel Crackers,78,19
1373,100% Organic Whole Peeled Tomatoes,81,15
1374,Organic Hass Avocado Bag,83,4
1376,Buttermilk Biscuits,105,13
1377,Organic Lactose Free Strawberry Yogurt,120,16
1378,Dark Mint Chocolate Chip Protein Bars,3,19
1379,VitaTops Deep Chocolate Muffin Tops,52,1
1382,Tequila Blanco,124,5
1386,Raw Coconut Cacao Bliss Butter,88,13
1387,White Apple Cauliflower & Leek Organic Baby Food,100,21
1390,Sweeper Floor Mop Starter Kit,114,17
1391,Town House Light & Buttery Original Oven Baked Crackers,78,19
1392,Medium Salsa Organica,67,20
1393,Diet Lemon Tea,94,7
1396,Sweet Potato (Yam),83,4
1398,Ice Bag,37,1
1399,Reduced Fat Cream of Mushroom Condensed Soup,69,15
1402,Plain Soymilk Creamer,91,16
1405,Kids Soft and Chewy Candy,45,19
1406,Vegan Nutritional Shake Sweet Vanilla Bean,65,11
1408,Mini Cucumbers,123,4
1409,Dairy Free Coconut Milk Passionate Mango Yogurt Alternative,120,16
1416,Organic Caesar Dressing,89,13
1422,Apple Quinoa Cinnamon Oatmeal Fruit Squeeze,121,14
1423,100% Lactose Free Whole Calcium Enriched Milk,91,16
1424,Light Buttermilk Ranch Salad Dressing,89,13
1426,Lemon Zest,3,19
1427,Berries GoMega Smoothie Blend,31,7
1429,100% Natural Creamy Peanut Butter,88,13
1430,Dry Roasted  Unsalted Peanuts,117,19
1432,Organic Strawberry Yogurt,120,16
1433,Jumbo Lump Crab Meat,95,15
1434,Organic Italian Bread Crumbs,5,13
1437,Skinny Girl Microwave Butter Popcorn,23,19
1439,Sparkling Probiotic Pomegranate Drink,31,7
1440,Baby Dill,16,4
1443,Strawberry and Banana Fruit Puree,92,18
1445,Light Pomegranate/Blueberry,120,16
1446,Organic Olive Oil  Spray,19,13
1447,Organic Baby Lettuces,123,4
1449,Firecracker  Ice Pops,37,1
1450,Original Bobos Bites,3,19
1452,Lean Protein & Fiber Bar Honey Drizzle Peanut,3,19
1455,Firm Pesto Tofu,14,20
1456,Organic Caesar Premium Croutons,89,13
1458,Ice Pops Sugar Free Orange Cherry Grape,37,1
1460,Restaurant Style Tortilla Rounds,107,19
1461,Original Value Pack Sausage Patties,52,1
1462,Gallon Freezer Reclosable Bags,85,17
1463,Organic Milk,84,16
1464,Special k Protein Cereal,121,14
1465,Original French Toast Sticks,52,1
1467,Mozzarella Ciliegine Fresh,21,16
1468,Organic Peeled & Cooked Beets,123,4
1471,Gluten Free Brown Rice Crust Duo Cheese Pizza,79,1
1473,Soft Frosty Lemon Cookies,61,19
1476,Gummi Bears,45,19
1477,Wild Mushroom Cauliflower Hempseed Burgers,42,1
1481,Santa Fe Style Salad Cafe Bowl,123,4
1482,Bath Tissue 1000 Sheets Per Roll,54,17
1483,Pimento Martini Olives,110,13
1484,Stool Softener & Stimulant Laxative Tablets,70,11
1485,Pop-Tarts Frosted Strawberry Toaster Pastries,48,14
1487,Caesar Light Dressing,89,13
1488,Dried and Unsulfured Organic Pineapple,117,19
1492,Chocolate Instant Pudding & Pie Filling,105,13
1494,Petite Diced Hot with Green Chilies Tomatoes,81,15
1496,Age Defying Resveratrol Q10 Night Repair Cream,109,11
1498,Creamy Chicken & Dumplings Soup,69,15
1503,Low Fat Cottage Cheese,108,16
1504,Goat Milk Cheese,21,16
1511,2% Reduced Fat DHA Omega-3 Reduced Fat Milk,84,16
1513,Quick-Tie Strong Large 30 Gallon Trash Bags,60,17
1514,Cracklin' Oat Bran Cereal,121,14
1515,Preserves Red Raspberry,88,13
1516,Organic Acai Berry Smoothie Packs,116,1
1517,IncrediBites for Small Dogs With Real Beef Dog Food,40,8
1519,Thin Pizza Crust,105,13
1520,Rice Wine Vinegar Seasoned,19,13
1521,10 Grams Protein Cranberry Almond Instant Oatmeal,130,14
1522,Steamers Cauliflower & Cheese Sauce,116,1
1525,Borax All Natural Detergent Booster & Multi-Purpose Household Cleaner,75,17
1529,Parsley Italian (Flat) New England Grown,16,4
1530,Sage Honey,29,13
1533,Organic 100% Juice Variety,98,7
1534,10 Calorie Ginger Ale,77,7
1535,Oxy Plus Power Degreaser Concentrated Dish Liquid,74,17
1536,Flaked Tuna Feast Cat Food,41,8
1538,Condensed Tomato Soup,69,15
1540,Organic Southwest Taco Seasoning,30,6
1541,Jumbo Grade A Eggs,86,16
1542,Mini Crispy Crabless Cakes,34,1
1543,Sliced Ripe Olives,110,13
1545,Healthy Grains Granola Bar Vanilla Blueberry,3,19
1546,Deluxe Red Raspberry Fruit Spread,88,13
1547,Cookie Bites Chocolate Chip Cookies,61,19
1549,Fragrance Free Original For Dry & Sensitive Skin Lotion,127,11
1553,Seriously Sharp Cheddar Cheese Block,21,16
1554,Salt Free Taco Seasoning Mix,5,13
1556,Wild Rice,63,9
1558,Beef Empanadas,13,20
1559,Cherry Pomegranate Greek Yogurt,120,16
1560,Bag Of Ice,37,1
1562,Yellow Easter Basket Cakes,100,21
1563,Hawaiian Breeze Aerosol Spray,101,17
1571,Trading Company All Natural Black Bean Spicy Dip,51,13
1573,Ultra Thin Regular Wrapped,126,11
1575,Melba Toast Classic,78,19
1576,Cafe Domingo Coffee K-Cups,26,7
1577,Unsweetened Whole Milk Peach Greek Yogurt,120,16
1578,Apple Jacks Cereal,121,14
1579,Sauce Oyster,66,6
1581,Iced Tea with Lemon Flavor,94,7
1582,Turkey Pepperoni Slices,96,20
1583,Complete Original Pancake & Waffle Mix,130,14
1587,S.O.S Steal Wool Soap,114,17
1592,Daily Moisture Conditioner,22,11
1595,Tradtional Hot Chocolate Mix,90,7
1598,Maple Syrup Organic,29,13
1599,Cottonelle Fresh Care Flushable Cleansing Cloths,54,17
1600,Mediterranean Orzo Salad,1,20
1601,Loofah Body Scrubber,25,11
1603,Chocolate Fudge Ice Cream Bars,37,1
1611,Rice Vinegar 100% Natural,19,13
1612,Everything Bagelkattle Boiled & Hearth Baked Slice,93,3
1614,Nibblers Corn on the Cob,116,1
1616,Simply Granola,57,14
1618,Lasagna Vegetable with Daiya Cheeze,38,1
1620,Glazed Turkey Tenderloins,38,1
1621,Organic Vitality Snack Chia Squeeze Strawberry Banana,117,19
1623,Hot Nacho Sliced Jalapenos,81,15
1628,Orange Blossom Water,115,7
1629,Migraine Caplets,133,11
1631,White Vinegar,19,13
1633,Pancake & Waffle Mix Almond Flour,130,14
1635,Whole Cashews,117,19
1639,Green Machine,31,7
1640,Beyond Beef Fiesty Crumble,42,1
1643,French Feta,21,16
1644,Minis Size Chocolate Candy Bars Variety Mix,45,19
1646,Smoked Ham Style Deli Slices,14,20
1648,Chocolate Chip 1.4 oz Packs Cookies,61,19
1649,Pretzel Snaps Bonus Bag,107,19
1652,Marinara with Burgundy Wine,9,9
1653,Organic Nibbly Fingers Stage 3 Bananas & Raisins,92,18
1654,Black Truffle,45,19
1658,Double Superfine Mustard Powder Original English,104,13
1661,Diced Peaches in Light Syrup Fruit Cups,99,15
1663,Sausage Supreme Pizza with Fire Roasted Vegetables,79,1
1664,Panama Extra Dark Chocolate,45,19
1666,100% Whole Grain Stone Ground Soy Flour,97,13
1669,Simply Sea Salted Multigrain Snacks,107,19
1674,Moose Tracks Ice Cream,37,1
1675,Thera Zinc Spray,47,11
1678,French Lavender Body Lotion,25,11
1682,Pink Moscato,6,2
1685,Clean Care 1-Ply Double Rolls Toilet Paper,54,17
1688,Sea Salted Reduced Fat Potato Chips,107,19
1689,15 Grain Whole Grain Bread,112,3
1691,Choice Cuts In Gravy W/Beef Wet Dog Food,40,8
1692,Organic Fair Trade 73% Dark Chocolate Bar,45,19
1693,Natural Blue Eucalyptus & Lavender 42 Loads Liquid Fabric Softener,75,17
1694,Chunky Chocolate Chip Cookies,61,19
1695,Major Dickason's Blend Ground Coffee Dark Roast,26,7
1696,Honey Oat,93,3
1697,Clean Breeze™ Fabric Softener Dryer sheets 105 count  Fabric Enhancers,75,17
1700,White Cheddar Popcorn,23,19
1701,Blarney Castle Smooth & Mild Gouda Style Cheese,2,16
1702,Original Coconut Milk,91,16
1704,100% Pure U.S. Honey,29,13
1709,Done Baby Wipes Cumber & Green Tea,56,18
1710,Kombucha Gingerade,31,7
1711,Beef Bulgogi With Brown Rice,38,1
1712,Pomegranate Blueberry Pistachio Plus Antioxidants Fruit & Nut Bar,3,19
1713,100% Plant Protein Beastley Sliders,42,1
1716,Baby Dry Pampers Baby Dry Diapers Size 5 78 Count Diapers,56,18
1719,Organic Ground Mustard Seed,104,13
1720,100% Pure Ginger Oil,25,11
1721,Mirabelle Preserves Golden Plum,88,13
1723,Lowfat 2% Milkfat Russian Yogurt,120,16
1725,Fix It Hot Or Mild Chili Kit,5,13
1728,Organic Whole Wheat Stoneground Flakes Cereal,121,14
1729,2% Lactose Free Milk,84,16
1736,Melatonin Fast Dissolve 5 mg Tablets Natural Strawberry Flavor & Sweeteners,6,2
1737,Popcorn Shrimp Oven Crispy,129,1
1739,Anaheim Peppers,83,4
1741,Shea Butter,127,11
1743,Super Scoop Clumping Fragrance Free Cat Litter,41,8
1744,Mint Chocolate Chip Protein Bar,3,19
1747,Teriyaki Beef Jerky,23,19
1749,Organic Letter of the Day Oatmeal Cinnamon Cookies,92,18
1750,Simply Pure Hazelnut Coffee Creamer,53,16
1751,Organic Orange Juice Concentrate,113,1
1752,Mango Sorbet,37,1
1754,Folic Acid 400 Mcg,47,11
1757,Organic Cashew Carrot Ginger Soup,69,15
1762,Homestyle Creamy Butter Instant Mashed Potatoes,4,9
1766,Maximum Strength Acid Reducer Cool Mint Tablets,70,11
1767,Green with Citrus,94,7
1774,Butter Pecan Ice Cream,37,1
1775,Caramel Macchiato Creamer,53,16
1776,Thin & Crispy Margherita Frozen Pizza,79,1
1782,Dark & Mint Filled Chocolate Squares,45,19
1783,Organic French Vanilla Almond Granola,57,14
1786,Cafe Carmelita Medium Roast Organic Coffee Beans,26,7
1787,Thin Rice Noodles,66,6
1788,Sugar Free Raspberry Preserves Sweetened with Splenda,88,13
1794,Vanilla  Almond Milk,91,16
1798,Paso Robles Cabernet Sauvignon,100,21
1800,3F Mixed Carrots Corn & Butternut Squash with Lil' Bits Purees Vegetable,92,18
1801,Pomegranate Blueberry Pistachio Plus Antioxidants 1.4 oz Fruit & Nut Bars,3,19
1803,Original Bagel Crisps Roasted Garlic,107,19
1804,Baked White Cheddar Cheese Puffs,107,19
1808,Champagne,134,5
1811,Soft Honey Whole Wheat Bread,112,3
1812,Sourdough Tomato Basil Cracker,78,19
1813,Sodel Alm Mlk Wlnut 48,91,16
1818,Creamy Coconut & Peanut Spread,88,13
1819,All Natural No Stir Creamy Almond Butter,88,13
1820,Organic Fusilli No. 34,131,9
1822,Chocolate Mint Ganache Ice Cream Cones,37,1
1823,Soft Eating Strawberry Flavored Licorice,45,19
1824,Frozen Desserts Cookies and Cream,37,1
1825,Via Instant Ready Brew Pike Place Coffee,26,7
1826,Spicy Jalapeno Cream Cheese Spread,108,16
1828,Organic Black Rice Noodles,66,6
1830,Organic Almond Extract,17,13
1831,Peach-Pear Sparkling Water,115,7
1833,Zen Party Mix,6,2
1834,Three Cheese Pasta Sauce,9,9
1835,Caffeine Free Diet,77,7
1838,All Natural Noodles,131,9
1840,6-18 Months Natural Shape Orthodontic Silicone Pacifier,82,18
1841,Raw Cacao Powder,17,13
1842,Natural Free & Clear 70 Loads Laundry Detergent,75,17
1843,Italian Meat Sauce,9,9
1844,Tropical Pineapple Yogurt Alternative,120,16
1845,Seedless Blackberry Jam,88,13
1846,BoomChocoBoom Gluten Free Ricemilk Crunch Bar,45,19
1848,Rockin' Raspberry 3.1 Fl Oz,120,16
1851,Mozzarella & Cheddar Cheese Twists Natural Cheese Snacks,21,16
1853,Fabric Softener Dryer Sheets Outdoor Fresh scent,75,17
1858,Toilet Bowl Cleaner Manual Fresh Scent,114,17
1860,Invisible Solid Powder Fresh Antiperspirant/Deodorant,80,11
1862,Tuna Fillets in Olive Oil,95,15
1866,Organics Hawaiian Coconut Milk Facial Wash,109,11
1868,Hearty Meals Beef Stew,59,15
1870,Chipotle Black Bean Burger,34,1
1871,Fish Sticks,129,1
1875,To Go Creamy Peanut Butter Cups,88,13
1877,Juice Blend Mega Antioxidant,98,7
1878,Peanut Butter Creamy No Salt Added,88,13
1879,Seedlander Crispbreads,128,3
1880,Olive Oil Rosemary Kettle Chips,107,19
1883,Gelatin Free Snacks Natural Orange Gels,99,15
1884,Immune Support Supplement Vitamin C Citrus,11,11
1886,Sinusalia Sinus Relief,11,11
1890,Organic Large Grade A Eggs,86,16
1891,Instant Coffee,26,7
1895,Orange Air Neutralizer,114,17
1896,Organic Sensible Sipper Apple Juice,98,7
1897,Yukon Gold Potatoes Bag,83,4
1902,Cookie Core Boom Chocolatta! Ice Cream,37,1
1905,Worcestershire Sauce,72,13
1907,Kiwi Spinach Peas & Green Apple,92,18
1909,Gluten Free Pasta Penne Rigate,131,9
1918,Original Medium Roast Coffee,26,7
1919,Diet Mountain Zevia Soda,77,7
1922,Organic Super Hemp Hummus,67,20
1924,Long Grain Rice,63,9
1925,Root Veggie Burger,42,1
1928,Organic Raw Cashew Butter,51,13
1929,Zucchini Squash Baby Courgette,123,4
1930,Chili & Lime All Natural Cantina Chips Organic,107,19
1932,Soy Chorizo Vegetarian,106,12
1934,Cheese Shredded Mozzarella Reduced Fat 2%,21,16
1935,Whole Wheat Cookies Dark Chocolate,61,19
1937,Red Velvet Cake Slice,8,3
1938,Beef Stew Meat,122,12
1939,Geranium Liquid Dish Soap,74,17
1940,Organic 2% Reduced Fat Milk,84,16
1941,Sea Salt And Vinegar Roasted Corn,107,19
1942,Aged White Wine Vinegar,19,13
1943,Mango Premium Nectar,31,7
1944,Natural Choice Uncured Hard Salami Gluten Free,106,12
1946,Natural Brown Cone Style Coffee Filters #4,26,7
1947,Tulips 10 Stem,87,17
1950,Low Sugar Strawberry Preserves,88,13
1952,Pure Leaf Tea Unsweetened,94,7
1956,Scallions,83,4
1957,Fabric Softener Dryer Sheet Outdoor Fresh 160CT Fabric Enhancers,75,17
1958,Green Pepper Sauce,72,13
1960,Nonfat Light & Fit Blueberry Yogurt,120,16
1962,Chocolate Soy,91,16
1964,Lemon Pre-Moistened Wipes,114,17
1966,Calcium 600mg + D3 Tablets,47,11
1967,Big Spray & Play Volumizing Hairspray,22,11
1969,Plain Cream Cheese,108,16
1970,Chicken Enchiladas,38,1
1972,Havarti Cheese Dill,21,16
1973,King Size Milk Chocolate Candy,45,19
1979,Pure Coconut Milk,66,6
1981,Organic Red Roasted Peppers,81,15
1985,Ready Crust Shortbread 9 Inch Pie Crust,97,13
1989,Hard Candy Original Flavors Candy,45,19
1991,Organic Lemonade Fruit Juice Drink,98,7
1993,Cheesecake,8,3
1994,Organic Gluten Free Quinoa Spaghetti,131,9
1996,Soda Cucumber,77,7
1997,Moisturizing Shower Gel Vanilla,25,11
1998,Unsweet Peach Sparkling Water,115,7
1999,Organic Chicken Broth,69,15
2000,Premium White Chicken Breast Chunks,95,15
2002,The \"World's Best\" Veggie Burger,42,1
2004,Calcium Gummies,47,11
2005,Fresh Ground Turkey Breast,35,12
2007,Honeysuckle Liquid Soap for Hand & Body,25,11
2009,Sharp Cheddar Singles,21,16
2010,Thirsty Ultra Big Roll towel White Vsa,54,17
2011,Banana Peach & Raspberry,92,18
2012,Smart Ones Classic Favorites Chicken Enchiladas Suiza,38,1
2014,Low Fat Kefir Cultured Milk Smoothie Lowfat Probiotic Blueberry,120,16
2015,Traditional 98% Fat Free,59,15
2016,Minzano Tomato,83,4
2017,Organic Cherry Tomatoes On The Vine,83,4
2019,Sparkling Grapefruit Seltzer,115,7
2021,Pearled Farro,63,9
2022,Brut Cuvee Sparkling Champagne,134,5
2024,Organic Diced Tomatoes Fire Roasted with Medium Green Chilies,81,15
2026,Traditional Multipack,125,19
2028,Aspirin 325mg,133,11
2029,Swirl Thick Slice Brown Sugar Cinnamon Bread,112,3
2030,Apple Smoked Mozzarella Cheese,21,16
2033,Smart Ones Egg Sausage & Cheese Breakfast Wrap,52,1
2035,Miniature Dog Treats Chicken Formula,40,8
2038,Green Tea with Ginseng and Honey,94,7
2040,Wrap Aluminum Foil Heavy Duty,85,17
2043,Organic Cookies 'n Cream Ice Cream,37,1
2050,Organic Berry Basket Blend,116,1
2051,Sunrise Crunchy Honey Cereal,121,14
2052,Potato Chips Organic Sea Salt,107,19
2054,Belgium Beer,27,5
2055,Baby Cut Carrots Snack Size Bags,123,4
2057,Reduced Fat Swiss Deli-Thin Slices Cheese,21,16
2060,Alphabet Cookies  Cinnamon Graham,61,19
2062,Good Life Organic Cherry Tomatoes,83,4
2063,Fresh Ciliegine Mozzarella Cheese,21,16
2064,Toll House Dark Chocolate Morsels,17,13
2065,Carb Smart Chocolate Ice Cream,37,1
2067,Plus Cranberry Almond + Antioxidants with Macadamia Nuts Bar,3,19
2070,Family Size Popcorn Shrimp,129,1
2072,Psyllium Husks Veg Caps 625 Mg,70,11
2073,Tuna Salad with Crackers Snack,95,15
2077,Light Frosted Amazon Flakes,121,14
2078,Unsalted Pure Irish Butter,36,16
2079,Hommus Garlic Lovers,67,20
2081,Crispy Seasoned Potato Puffs with Roasted Garlic & Cracked Pepper,129,1
2082,Organic Valencia Orange,100,21
2086,Sustainably Soft Bath Tissue,54,17
2087,Crunchy Kale Naked,107,19
2088,Whole Wheat Pearl Couscous,63,9
2089,100% Organic Chickpeas,81,15
2091,Almond Nut & Rice Cracker Snacks,78,19
2092,Bengal Spice Herbal Tea,94,7
2094,Skin DeTox Tea Bags,94,7
2095,Apple Carrot & Pineapple Squeezable Fruit & Veggies,92,18
2097,Gallon Size Value Pack Storage Bags,85,17
2099,Natural Cane Turbinado Sugar,17,13
2101,Chicken & Mushroom Aussie Pies,38,1
2102,Hash Browns Country Style,52,1
2103,ProteinPLUS Multigrain Penne Pasta,131,9
2106,Earl Grey Decaffeinated Black Tea,94,7
2108,Pastured Eggs,86,16
2109,Cat Litter Deodorizer with Activated Baking Soda,41,8
2110,Green Bananas,24,4
2111,Organic Cappuccino Protein Shake,64,7
2114,Softly Facial Tissue,54,17
2116,Organic Maple & Onion Baked Beans,59,15
2118,Sweet Golden Potato Sandwich Buns,43,3
2119,Hollandaise Sauce Mix,5,13
2120,Sauvignon Blanc,62,5
2121,Cheese Food Alternative American Flavor Slices,91,16
2124,Cheese Ravioli,12,9
2130,Wasabi Peas,50,19
2132,Rosemary Olive Oil Bread,112,3
2134,Count Chocula Cereal,100,21
2135,5-Lettuce Mix,123,4
2137,Granola Low Fat with Raisins,57,14
